237.67637293610912,501.4163002512563,42.11439998166995
449.44810473367465,497.23273151890777,42.09360974592308
326.93653783164103,482.57764493940385,34.853265315446286
164.8343818238536,479.4333212020381,27.663993635362534
110.90468852459017,438.6700655737705,34.83613699989857
390.97928538678195,421.1309687561407,49.293189348874215
274.357593520673,421.02971183103637,42.17104852987223
478.6740699329132,421.33521379684214,34.268422017997125
186.75579496129234,406.4012731015349,42.17010501098252
116.64143064633261,364.4095695517264,34.71829433463674
329.79478469899664,369.70427466555185,27.59342761875783
446.97721916732127,355.1886292223095,34.86582073228589
237.99527844253282,289.4152706810685,49.60538856962814
347.4489987946176,282.12316425180194,56.87621467550666
500.5717792615868,299.5929562712752,34.86582073228589
142.89018256746576,289.67910001329375,42.37717310507393
434.8712233255863,286.9498732305092,27.445953174447062
471.2829191436106,223.7343561435659,42.19462964522248
135.6982712229248,201.76224270146645,42.124791251744945
216.01499447657417,201.71887387094677,34.99453828271761
369.1774937676045,172.56788454689678,49.57730694218561
288.9684166492366,187.22944990587746,27.58477447655412
464.10274305330654,128.58141719023251,49.57008338096449
201.38572925491596,121.26473670129752,42.2455199324256
113.87172008403736,113.95915470922176,42.192743640991104
289.1044182094625,113.96084876129146,42.18425557847954
